count,x,y,radius,density
890,303.63,252.49,96.08,7.64
831,305.08,252.11,93.06,6.28
880,305.13,250.47,99.12,7.24
831,302.29,248.75,96.03,6.89
881,302.62,251.69,99.63,8.99
814,302.82,249.07,97.68,8.2
852,299.87,245.64,100.1,9.29
794,300.56,248.2,94.9,8.55
873,302.22,244.17,96.82,8.37
856,300.04,243.09,91.99,7.25
909,302.46,245.65,96.78,8.65
843,303.36,247.85,92.61,7.86
913,302.98,248.45,97.36,8.93
808,301.1,246.98,96.23,9.02
862,302.02,249.99,101.71,9.94
775,304.89,252.52,95.33,8.36
832,305.97,251.61,102.28,8.99
786,309.18,257.72,96.58,8.31
849,308.96,252.31,100.38,8.11
783,308.62,249.95,95.81,6.58
827,304.93,241.86,100.5,6.02
773,302.13,234.19,98.45,4.57
836,301.88,230.7,101.44,4.22
786,302.47,229.51,95.72,3.18
848,303.46,234.25,99.18,4.16
807,302.92,231.3,93.99,3.09
867,303.16,235.54,97.89,4.75
820,303.33,236.48,94.96,4.85
851,304.49,237.82,98.66,6.14
812,305.55,239.51,94.52,6
843,304.87,237.68,97.75,7.01
794,305.03,236.72,93.01,5.62
850,306.94,237.54,94.74,5.9
835,305.71,242.01,91.13,6.24
858,305.55,241.6,94.28,6.54
792,306.25,241.72,91.41,5.81
829,303.12,240.9,94.78,7.21
770,302.65,244.5,89.29,6.48
873,304.63,244.43,93.8,7.25
828,301.56,243.32,89.03,6.28
893,302.83,243.82,91.03,6.55
837,302.3,247.58,90.48,6.51
842,302.59,248.66,97.36,7.65
791,300.87,243.14,93.37,5.33
864,300.11,243.79,99.53,7.12
808,298.35,245.12,97.6,6.55
919,298.41,241.85,100.6,6.87
844,298.02,238.48,93.48,5.77
937,300.39,240.13,99.61,7.03
863,301.18,238.91,96.07,6.47
906,303.31,240.89,102.17,7.52
839,303.05,241.39,97.46,7.18
871,301.74,239.81,102.89,8.46
822,301.46,239.86,97.64,7.72
883,301.34,241.85,101.2,9.24
809,300.12,241.68,97.34,8.25
873,302.14,247.59,102.83,10.55
818,304.7,247.6,99.03,8.69
904,306.26,247.34,103.45,9.11
851,305.41,245.46,97.15,7.09
913,304.73,242.08,102.8,7.45
835,304.54,241.14,98.93,5.92
873,301.6,239.05,103.41,6.54
842,298.52,237.21,100.42,5.86
872,299.36,240.23,101.55,7.32
817,299.23,243.88,96.41,6.92
861,299.7,245.17,100.4,7.93
800,299.76,240.37,92.22,5.83
840,299.15,243.94,98.89,7.79
792,299.23,241.43,93.81,6.11
834,299.56,243.95,99.81,7.44
780,301.79,240.67,93.71,5.6
891,303.39,241.62,97.34,6.43
829,303.09,241.43,90.42,4.93
882,303.63,243.66,96.09,6.25
867,305.5,241.92,94.38,4.69
848,304.32,237.71,95.8,5.13
822,301.37,240.37,97.03,5.9
1135,303.07,239.1,110.5,8.3
1116,304.88,241.39,107.2,7.57
1123,303.29,239.23,109.27,7.77
1115,302.72,242.75,110.92,9.2
1118,302.39,241.85,109.5,8.67
947,302.44,243.66,99.55,6.42
985,300.63,241.83,102.22,6.53
910,300.3,240.02,94.15,5.19
982,302.03,242.72,98.2,6.48
870,301.1,239.48,92.24,5
908,301.12,239.47,98.19,5.67
847,300.22,236.68,95.81,4.84
916,303.28,239.95,100.93,6.33
838,302.3,241.11,96.07,5.51
893,302.99,238.98,102.83,6.06
861,301.47,239.12,99.69,5.52
894,299.96,243.14,102.16,7.65
811,300.25,243.63,95.15,6.46
887,300.68,245.32,98.66,7.75
808,302.7,247.25,91.39,6.62
885,302.59,251.59,98.09,8.31
834,303.7,250.53,93.24,6.91
874,302.07,248.79,99.17,8.2
842,298.22,246.66,94.17,7
908,297.29,247.14,100.23,8.83
854,296.02,240.73,94.83,6.98
900,296.12,236.28,100.06,7.41
846,296.24,237.46,94.24,6.68
885,297.43,238.14,98.98,7.58
828,297.77,236.28,93.71,6.09
886,298.12,235.16,97.91,6.37
833,301.51,234.81,95.47,5.68
906,303.41,239.63,99.76,7.25
812,303.41,236.57,96.28,5.96
852,302.79,235.85,98.69,6.33
821,302.95,238.63,94.88,5.98
883,303.12,238,98.19,6.05
825,304.84,240.49,90.69,5.4
894,306.25,240.75,95.48,6.07
865,303.22,241.8,90.09,5.39
889,302.34,245.01,96.82,6.98
818,303.55,245.98,94.68,6.69
888,303.3,246.12,99.21,7.44
829,303.34,245.39,91.83,6.5
888,303.8,252.57,99.83,8.77
817,303.4,253.99,96.25,8.01
873,302.68,251.32,102.27,9.57
829,301.14,245.31,97.96,7.81
905,297.61,242.89,103.53,8.73
804,298.57,240.98,96.23,7.23
876,298.52,245.05,101.27,8.69
806,299.29,243.67,94.97,7.21
853,296.62,244.31,103.21,9.03
796,298.31,243.69,96.65,8.29
840,298.87,245.64,99.47,9.15
782,300.72,244.94,92.39,7.37
865,300.45,248.74,93.98,8.83
831,301.43,246.52,88.3,7.36
863,301.93,247.02,94.12,8.48
826,301.73,245.48,89.69,7
887,300.92,246.82,94.01,8.37
809,302.75,244.7,89.29,6.91
859,302.08,246.34,94.51,7.98
803,299.8,244.23,88.2,6.93
867,302.72,250.2,93.97,8.48
796,303.04,247.38,90.17,7.19
849,299.58,244.65,93.47,7.62
765,300.58,242.59,90.06,5.98
801,300.17,245.52,94.56,7.53
767,299.75,244.55,89.34,6.2
836,301.21,250,97.51,8.74
803,302.8,246.53,92.43,6.68
854,304.03,250.8,96.9,8.45
767,305.11,246.08,90.54,5.96
837,307.79,248.51,96.12,7.33
797,304.75,244.32,91.65,6.3
819,302.39,244.24,95.63,7.76
763,299.7,237.01,90.74,5.58
850,298.2,241.65,97.83,8.11
785,298.38,238.3,92.46,5.72
841,297.64,235.79,96.46,6.64
754,297.07,234.92,90.41,5.14
796,296.41,234.23,96.19,6.25
760,297.43,235.35,89.8,4.87
806,297.27,233.95,93.51,6.03
748,296.17,234.54,88.69,5.32
804,296.17,238.34,92.3,5.83
760,298.33,239.14,86.72,5.13
815,303.63,241.31,90.18,4.9
749,303.92,244.74,84.97,4.59
818,304.26,249.5,90.64,6.51
769,302.72,251.12,87.05,7.21
831,302.85,250.83,88.98,7.19
763,302.4,248.87,83.6,6.38
799,301.99,246.16,89.46,6.83
742,301.91,244.82,84.33,6.07
815,302.27,243.07,89.36,6.15
752,302.8,240.58,89.01,5.71
830,299.3,242.4,94.71,7.44
785,298.7,241.63,87.42,6.3
835,297.42,244.99,93.11,7.46
768,300.54,244.98,88.14,5.79
839,301.77,244.14,92.26,5.67
785,302.12,245.12,88.54,4.82
830,304.2,245.29,93.64,5.55
783,308.57,246.42,86.71,4.28
821,306.58,245.66,91.82,5.09
777,306.94,249.96,87.94,5.33
816,304.57,250.03,90.42,6.22
779,304.12,246.7,86.62,5.56
845,303.8,244.09,89.38,5.61
801,305.28,246.88,85.48,4.81
841,303.52,240.85,89.3,5.36
766,304.61,240.15,84.7,4.45
806,302.32,237.43,89.64,5.06
778,301.2,237.66,86.27,4.8
866,299.82,238.12,88.94,5.82
772,301.68,240.83,84.52,5.28
808,301.98,242.14,87.6,5.84
827,302.82,244.12,87.22,6.25
1027,311.4,249.5,97.9,7.58
983,311.21,254.59,93.87,7.76
1000,311.06,254.85,92.49,7.46
1024,311.32,254.53,92.9,7.61
1022,310.88,254.68,92.79,7.48
899,305.44,249.29,85.5,5.84
967,305.88,251.69,89.81,7.06
861,304.65,245.96,82.92,5.54
924,303.5,248.39,89.23,6.43
830,304.5,247.18,85.78,5.44
881,304.64,245.5,87.91,5.86
809,305.35,248.64,82.79,4.99
867,305.8,250.89,88.3,7.11
769,308.49,253.3,82.92,6.31
818,306.83,250.92,87.3,6.9
798,307.91,250.87,83.85,6.06
825,305.91,251.43,86.79,6.54
731,308.91,255.07,81.52,5.24
799,307.89,250.54,84.49,5.73
763,308.79,243.16,79.08,3.88
829,309.3,243.83,83.93,4.79
756,307.65,239.43,78.67,3.24
837,307.27,240.78,84.56,4.65
768,309.02,247,81.6,4.41
828,307.86,247.9,84.39,5.63
770,307.89,248.9,81.91,5.37
820,306.95,246.4,84.71,5.43
726,308.99,246.13,80.93,4.57
794,305.37,246.68,85.21,5.73
725,308.49,249.39,81.43,5.26
805,309.24,249.84,87.86,5.94
745,307.71,252.05,81.75,5.44
814,309.38,255.03,84.07,6.15
762,310.18,254.96,78.93,4.76
799,308.34,250.01,84.32,5.29
735,308,251.46,81.39,4.51
806,306.6,245.41,84.4,4.68
736,306.71,246.1,80.45,3.89
808,307.19,251.05,86.42,5.83
736,306.84,255.39,84.49,5.88
789,305.32,257.3,88.61,6.56
714,303.59,260.02,82.24,6.08
783,304.7,258.56,86.63,6.45
728,303.29,256.79,80.45,5.39
768,304.32,254.65,85.42,5.29
705,301.51,251.92,80.75,4.68
771,302.74,248.44,83.03,4.52
703,303.22,252.81,76.78,4.75
765,302.65,253.18,81.35,5.36
679,305.57,255.14,76.64,4.81
733,307.72,254.69,82.25,5.34
685,305.65,253.14,77.87,4.31
756,305.18,254.94,84.98,5.57
696,305.15,251.96,79.63,3.89
753,306.29,251.59,83.14,5.04
703,307.06,252.36,79.42,4.85
764,306.77,254.56,86.5,6.32
726,307.44,255.19,81.71,5.96
795,308.52,252.14,85.5,6.27
713,308.96,251.19,80.22,5.07
808,306.58,245.79,85.53,5.83
701,303.65,247.75,81.34,5.4
793,303.49,249.39,88.23,6.38
729,304.84,251.64,84.49,6.17
774,304.25,246.86,85.68,5.95
718,302.93,251.29,80.26,5.56
776,303.63,258.51,84.55,6
708,303.53,254.43,78.48,4.75
762,306.77,259.62,82.42,6.26
669,308.3,265.57,78.54,6.2
713,306.06,262.84,83.47,6.76
668,306.98,259.02,77.67,4.85
756,305.89,258.46,83.47,6.61
719,306.35,256.76,79.3,5.14
781,304.76,251.17,82.92,5.79
760,304.01,252.71,80.08,5.48
782,301.54,249.65,84.23,5.72
684,301.1,251.19,77.76,4.91
724,300.22,247.65,82.16,5.56
668,301.14,253.61,75.17,4.98
718,299.78,252.1,80.31,6.39
666,297.29,249.58,75.8,5.59
733,295.54,250.2,79.45,6.76
721,295.01,250.74,77.29,6.4
762,296.69,253.75,82.12,7.31
692,300.75,256.88,76.74,6.24
747,302.37,257.7,81.49,6.6
690,301.88,260.28,76.9,6.09
730,304.83,260.39,79.77,6.22
681,305.3,260.57,72.37,4.99
732,301.82,255.75,77.39,5.97
684,301.98,255.43,74.07,5.55
745,304.62,253.23,76.67,5.14
680,303.82,252.4,72.34,3.82
743,302.28,250.81,78.22,4.7
690,303.17,250.61,74.85,3.74
749,304.86,250.14,82.03,4.58
696,301.91,251.96,77.69,3.86
746,302.2,252.28,84.48,4.98
668,306.31,257.77,76.59,4.32
754,300.36,255.16,85.01,5.87
714,299.72,255.54,81.47,5.7
771,300.27,250.59,87.24,6.28
712,302.03,250.33,84.01,5.52
797,302.58,247.98,85.73,6.04
719,302.63,246.96,80.15,4.92
749,303.65,249.94,84,6.1
684,301.37,252.88,80.64,5.99
738,302.42,253.1,86.97,7.19
661,304.65,255.65,82.25,6.08
749,303.66,255.89,86.93,7.6
704,302.38,257.18,81.52,6.35
760,305.44,250.82,86.75,5.69
693,302.78,246.89,82.6,4.18
763,301.8,245.82,86.46,5.4
672,302.05,249.57,84.09,5.36
748,300.68,246.77,88.8,6.49
686,300.8,248.25,84.55,6.32
732,302.02,244.54,88.58,6.38
713,303.08,247.39,88.79,6.33
973,304.31,247.3,102.07,8
920,305.16,247.61,99.75,6.95
956,306.84,251.96,100.73,7.5
976,305.83,250.45,98.61,7.06
991,306.02,247.86,97.39,6.44
873,305.56,253.77,88.59,5.62
931,306.25,250.02,93.34,6.14
842,306.67,250.94,89.18,5.26
908,304.83,249.6,94.33,6.16
842,307.13,252.73,88.93,5.35
917,307.24,253.11,93.84,6.85
842,306.89,254.05,88.47,6.04
907,305.17,253.67,92.64,7.37
797,309.02,257.4,85.7,6.52
843,306.92,256.27,89.86,7.4
793,307.3,255.53,85.8,6.45
816,306.82,257.09,89.94,7.03
749,307.3,256.29,85.4,6.26
792,304.86,252.33,90.6,6.77
723,303.69,255.52,85.68,6.84
815,305.17,250.58,90.47,7.02
748,306.39,253.06,85.94,6.61
802,305.56,251.12,90.75,7.37
757,307.88,254.23,86.05,6.79
823,305.8,250.83,89.84,7.46
757,306.3,252.89,86.08,7.12
765,303.33,247.3,91.74,7.33
726,304.08,246.73,89.88,6.13
796,302.15,243.59,95.3,6.65
741,302.82,243.01,90.79,5.91
796,300.97,239.92,94.09,5.51
759,303.15,237.55,87.36,4.19
815,303.96,235.72,91.96,4.92
742,303.79,239.15,87.41,4.56
783,305.61,239.92,89.37,5.27
744,308.32,243.43,86.3,4.82
770,306.83,240.97,91.53,5.28
721,309.02,243.78,85.62,4.3
783,306.53,241.34,89.16,4.71
762,308.09,245.32,83.92,4.02
782,306.65,247,87.75,5.39
715,308.13,249.67,81.63,5.65
765,306.91,247.87,87.57,5.93
724,305.67,248.17,85.82,5.64
740,305.94,245.42,89.24,5.91
706,308.25,250.68,85.48,5.5
749,308.08,247.89,90.52,5.44
687,310.14,245.88,86.87,4.71
752,310.55,244.68,91.04,4.75
684,310.09,247.4,85.9,4.45
719,307.24,245.29,88.62,5.07
670,310.1,245.66,84.18,3.71
751,308.46,245.49,86.34,4.86
727,308.54,246.74,82.03,4.06
770,307,243.62,86.98,4.52
710,305.91,243.64,82.21,3.81
762,304.21,238.74,86.71,4.3
716,304.91,239.96,83.11,3.72
744,302.35,239.62,85.01,4.73
685,302.64,245.43,81.31,4.94
754,303.06,243.11,85.48,4.84
706,302.22,245.47,81.61,4.53
744,298.37,241.42,86.54,5.4
706,300.11,242.62,83.47,5.3
748,301.09,236,88.26,5.34
708,302.84,241.06,83.31,5.67
787,302.95,244.4,88.24,6.99
747,306.09,246.85,84.69,6.46
799,302.57,245.71,91.5,7.08
751,305.12,250.8,87.91,6.86
782,304.75,249.12,92.67,7.32
765,303.53,248.26,89.24,6.4
778,304.66,244.47,94.03,6.49
717,303.25,243.01,87.33,5.67
767,302.54,241.09,93.5,6.31
731,302.14,238.45,89.32,5.8
776,302.37,235.84,96.79,6.5
750,302.3,239.93,89.55,6.13
826,301.41,240.07,95.02,7.41
753,300.94,238.71,90.7,6.99
824,300.67,236.72,95.06,7.41
777,301.33,241.81,91.44,7.32
825,300.77,243.1,95.27,8.73
779,300.78,241.65,89.73,7.31
841,301.45,246.69,94.28,8.71
785,302.71,249.24,87.84,7.96
853,301.27,243.65,91.64,7.48
808,304.61,245.89,86.65,6.86
896,303.66,240.69,90.77,7.49
806,302.23,242.85,85.4,7.31
898,301.34,235.36,94.72,7.65
815,302.46,237.94,91.47,7.46
893,301.07,235.04,95.02,7.45
789,298.36,238.19,90.55,6.99
828,296.19,236.85,95.27,7.84
801,294.83,242.52,93.87,8.93
829,295.07,240.77,98.49,8.92
762,296.49,241.65,92.09,7.58
816,297.13,246.82,97.64,9.68
756,298.59,248.43,94.98,8.56
817,301.74,245.69,98.66,9.17
750,303.96,243.94,95.57,7.64
827,303.96,241.97,102.8,8.87
780,307.08,240.91,96.14,6.99
817,306.73,235.98,96.98,6.38
762,308.89,234.11,92.37,5.22
810,305.63,233.9,95.88,5.8
752,306.65,236.73,87.81,4.52
802,304.67,233.33,93.34,4.59
767,305.08,236.42,87.11,3.73
832,303.45,236.36,91.39,5.47
788,301.45,235.75,86.2,4.58
862,301.16,233.41,91.56,5.4
771,298.12,236.61,85.7,5.83
836,299.34,235.56,90.72,6.39
797,297.32,233.3,86.76,5.65
862,297.82,232.95,92.46,6.1
799,296.25,231.84,90.91,5.93
841,295.7,233.36,94.4,6.46
807,294.81,234.08,94.97,7.08
1022,293.35,234.92,110.03,9.76
967,295.42,238.07,108.86,10.11
961,296.1,244.75,106.65,11.02
992,294.63,242.78,104.5,10.33
997,295.69,241.74,104.28,9.98
910,296.01,243.45,97.5,9.1
951,295.46,244.55,98.34,9.54
878,297.06,243.35,95.24,7.85
916,296.64,241.18,101.02,9.36
809,296.03,241.92,92.24,7.5
859,297.57,239.93,95.5,8.32
813,300.12,236.03,92.41,6.5
865,298.65,237.4,96.8,8.03
817,302.11,237.84,91.67,6.14
863,303.6,237.17,96.52,7.22
824,304.04,239.31,91.19,6.44
853,303.71,242.49,92.79,7.73
793,303.94,240.66,87.01,6.39
821,302.97,236.98,91.46,6.68
758,303.01,240.99,86.32,6.63
829,303.78,243.74,90.51,7.66
771,306.87,244.05,87.5,6.33
818,305.06,243.97,93.26,7.78
766,304.48,244.72,88.64,6.68
846,306.03,242.98,92.41,6.86
799,303.52,235.64,88.37,5.39
843,301.99,234.62,94.36,6.87
790,301.02,235.72,88.96,6.09
830,300.99,234.37,93.66,6.99
730,301.72,235.35,88.92,6.58
816,302.91,233.33,94.77,7.01
765,304.49,234.97,91.03,6.61
837,304.97,238.65,93.87,7.25
788,306.34,241.95,89.6,6.33
851,306.21,243.21,91.53,6.76
830,305.1,247.51,87.07,6.83
831,306.75,249.14,89.61,7.34
753,304.46,245.26,85.52,6.22
821,300.15,246.33,94.19,9.01
765,300.56,248.42,91.03,8.04
834,298.74,247.2,98.24,9.78
778,297.55,244.8,92.59,8.15
831,298.97,243.89,96.88,8.24
780,299.83,242.95,92.17,7
820,299.03,239.89,93.85,7.27
752,301.49,234.91,90.81,5.86
792,302.24,238.64,94.34,6.86
772,304.96,237.88,90,5.91
802,304.44,238.83,95.8,7.2
715,307.26,242.9,90.85,5.64
849,305.64,241.58,95.92,7.59
809,307.3,243.01,90.63,6.05
816,305.92,246.52,93.61,6.66
757,305.48,244.79,90.19,5.03
834,303,240.32,97.94,6.21
788,305.83,241.47,93.82,4.88
819,305.04,240.29,96.94,5.22
773,304.89,240.68,93.17,4.56
809,304.86,239.91,97.5,5
768,302.95,239.14,91.26,4.26
828,303.09,238.12,95.94,5.35
756,298.94,238.5,94.39,5.55
829,297.84,239.24,98.67,7.06
791,295.21,242.42,94.76,7.79
867,296.43,240.82,101.93,9.01
842,295.05,242,97.93,8.92
899,294.86,244.87,101.8,10.91
831,294.8,243.68,98.2,9.52
868,295.11,240.27,102.66,8.98
813,295.9,241.5,97.63,7.9
859,297.72,241.29,101.45,8.43
816,298.8,243.23,95.79,7.41
825,300.13,240.7,96.28,7.34
775,299.9,239.74,93.13,6.17
838,299.37,240.78,97.8,7.04
809,297.3,241.67,92.36,6.26
850,298.71,243.45,95.35,7
807,299.24,246.51,89.88,6.26
836,296.75,242.53,95.82,7.67
754,295.07,242.73,92.23,7.72
815,296.01,243.73,95.93,8.65
754,293.9,244.89,95.46,9.19
809,292.84,243.66,100.54,10.52
728,290.49,241.91,96.92,8.67
830,294.56,242.17,99.97,8.52
786,294.91,243.63,97.09,7.6
842,300.21,245.92,99.14,7.14
788,300.13,246.91,92.81,6.3
839,300.49,245.97,98.26,6.58
752,297.33,248.37,92.39,6.41
839,297.58,243.01,99.09,7.53
786,295.76,238.38,93.31,6.52
848,297.09,240.05,96.06,7.24
775,296.98,242.04,94.81,6.67
823,298.12,239.7,96.79,7.92
762,299.12,240.78,92.32,6.96
836,301.17,243.71,93.66,7.47
758,301.12,237.64,90.28,6.19
798,299.24,238.5,91.99,7.1
739,298.37,238.76,87.29,6.03
817,297.51,240.63,93.32,7.07
758,294.73,240.26,90.15,5.83
809,293.8,236.49,94.74,6.13
745,295.8,239.22,90.98,5.45
833,295.61,242.99,96.09,7.96
800,293.84,241.08,91.96,7.43
835,296.01,242.54,93.73,7.8
803,294.18,243.69,89.13,7.2
825,294.64,246.07,94.99,9.26
736,293.56,243.96,90.55,7.27
784,295.17,244.16,96.93,9.07
750,294.81,243.52,94.36,8.16
796,296.55,244.64,97.05,9.29
730,296.77,244.61,91.82,8.66
785,296.97,245.98,94.61,9.8
772,295.43,243.36,90.35,8.33
815,297.43,244.55,96.11,9.83
754,296.91,248,92.86,9.47
792,296.66,246.37,96.09,9.84
780,296.38,247.76,96.8,9.78
993,300.1,245.37,109.72,10.93
944,301.37,248.09,106.17,10.1
965,299.84,244.52,106.95,9.88
968,299.96,244.4,105.25,9.62
964,298.26,239.36,105.18,9.33
813,294.68,239.99,97.68,8.74
849,294.27,241.95,99.76,10.21
805,297.86,241.19,94.19,8
886,304.47,246.26,98.47,9.71
804,304.26,247.24,91.03,8.69
844,301.99,245.89,93.61,10.04
785,303.73,244.11,88.14,8.25
857,302.15,246.62,93.6,10.11
774,305.32,249.36,87.61,8.41
834,299.33,247.6,94.33,10.39
815,297.62,243.97,90.04,8.43
862,297.71,242.77,94.45,8.68
803,294.79,240.58,89.86,7.96
878,296.38,243.54,93.86,9.44
808,296.88,237.35,87.66,6.72
885,297.05,241.46,92.95,8.93
818,299.25,242.09,88.87,6.86
857,298.99,242.46,93.36,8.34
784,300,245.81,90.79,7.63
811,297.9,247.85,94.93,9.3
729,297,244.25,88.92,7.31
806,295.16,244.62,92.32,8.5
758,294.19,242.05,87.16,7.55
809,292.14,239.38,90.65,8.44
767,292.74,236.5,85.05,6.7
818,293.67,239.94,91.85,8.57
751,293.64,242.47,88.87,7.26
804,292.53,247.43,95.8,9.99
746,293.36,248.59,91.71,9.41
779,289.97,248.88,95.09,10.66
761,292.93,247.45,92.46,9.86
846,292.79,250.16,96.44,11.41
783,294.34,245.2,89.88,9.63
822,294.71,241.21,94.27,9.56
755,297.77,242.39,87.41,8.35
795,297.54,244.69,88.2,9.47
726,298.2,244,83.85,8.43
816,297.46,244.26,88.29,8.77
759,298.75,241.38,83.25,7.94
830,295.32,245.6,87.46,9.14
784,297.69,248.31,83.7,8.35
822,298.53,249.9,88.51,9.29
777,299.08,252.38,84.59,9.43
824,302.34,253.35,89.26,10.38
709,301.44,251.38,84.53,8.93
777,300.71,255.93,88.26,10.68
713,298.26,254.5,87.77,10.08
765,300.01,254.66,88.92,9.62
751,299.99,251.57,83.83,7.17
807,296.36,248.52,89.05,7.82
742,294.61,245.43,84.44,6.42
810,296.54,245.9,87.24,6.8
742,293.33,243.63,82.46,5.82
813,291.11,249.93,87.04,7.93
741,292.74,251.88,81.16,7.31
811,294.78,252.51,86.76,7.88
768,294.64,250.79,79.78,6.86
807,298.04,259.86,83.47,8.41
727,300.52,258.99,78.39,7.35
762,298.47,255.37,84.14,7.9
710,300.78,256.17,81.17,7.43
734,297.84,254.14,88.65,8.93
703,296.5,247.38,83.59,7.13
762,298.66,250.45,84.33,8.03
719,299.26,247.97,78.68,7.07
742,295.76,245.59,82.84,7.89
686,296.81,244.21,79.72,6.51
749,299.26,248.96,82.75,7.67
676,297.98,238.16,77.12,5.77
743,297.19,240.84,84.05,6.6
715,297.54,241.52,81.8,6.22
761,300.96,244.56,87.24,6.77
679,303.67,246.95,81.8,5.62
757,302.62,247.92,87.95,6.98
711,302.34,250.16,82.38,6.54
779,301.25,249.29,86.08,7.39
730,299.56,245.94,82.23,6.2
760,298.8,247.04,85.27,7.35
694,297.27,246.4,82.4,6.12
734,294.71,247.76,85.67,7.23
686,297.49,245.17,80.65,5.48
775,295.84,241.85,84.07,6.33
699,298.86,238.4,81.31,5.03
755,297.59,233.92,87.55,5.78
707,301.27,232,79.57,4.3
786,302.28,237.34,84.29,5.88
725,301.09,232.64,81.21,4.88
775,298.97,233.75,86.2,6
698,299.06,235.45,82.64,5.3
762,298.92,241.1,86.94,6.71
697,297.48,238.49,82.59,5.33
756,297.84,241.53,86.46,6.47
700,298.82,244.71,80.81,5.51
800,298.6,241.1,84.31,5.54
717,297.01,237.65,79.4,4.58
770,295.12,241.26,83.74,6.82
705,294.95,239.61,79.49,5.62
752,293.52,236.7,85.63,5.92
684,290.03,232.11,82.13,5.21
764,291.84,232.48,85.85,5.86
714,294.35,232.95,82.36,4.78
751,290.93,232.78,87.23,6.08
677,291.33,229.2,81.41,4.8
755,290.31,234.7,85.29,6.23
667,291.22,235.49,79.33,5.05
735,290.03,239.83,82.61,6.8
683,291.68,239.37,78.57,5.37
753,290.26,240.39,81.8,6.94
702,292.08,235.16,77.76,4.62
739,292.86,237.32,79.78,5.87
684,292.38,236.03,74.8,4.57
751,293.39,239.49,76.37,5.51
666,293.69,237.88,75.01,4.67
726,293.95,238.44,77.18,5.57
702,291.13,235.58,77.34,5.21
942,297.06,237.03,90.36,7.02
884,297.53,235.59,89.94,5.88
930,301.88,243.82,90.01,6.89
941,297.9,244.7,89.72,7.12
944,301.14,242.02,90.52,6.51
810,299.56,247.09,81.48,6.11
875,299.32,246.22,84.08,6.54
818,297.37,246.28,83.19,6.7
882,299.87,250.83,86.07,7.64
784,293.29,246.95,81.34,7.87
849,294.57,247.05,83.32,7.98
775,295.28,245.94,77.56,6.36
836,299.94,246.09,83.01,6.48
761,300.95,245.24,76.04,4.87
807,300.13,242.59,79.4,5.38
753,299.32,240.14,75.46,4.49
801,297.9,240.24,80.41,5.48
711,295.28,240.58,75.47,5.14
774,296.65,238.75,80.43,5.59
686,296.06,236.52,76.52,4.17
751,296.09,237.98,81.22,5.68
699,294.67,233.03,77.92,4.02
747,292.56,234.75,83.32,5.93
683,295.63,241.4,78.66,5.44
745,297.04,249.82,81.9,7.22
689,296.72,248.8,77.81,6
740,295.32,250.76,82.58,7.71
698,296.64,246.48,80.17,5.78
750,295.36,243.09,81.22,5.8
693,297.7,243.57,76,4.57
768,295.2,243.31,81.1,5.31
718,296.18,245.7,76.78,4.49
777,294.88,251.73,82.57,6.37
718,294.48,253.17,80.91,5.34
772,294.47,253.13,89.79,6.97
735,295.43,247.79,83.98,5.42
797,292.47,244.42,85.39,5.39
727,294.17,251.9,80.08,4.56
773,291.85,247.13,84.47,5.55
705,292.08,247.56,80.41,4.37
769,290.1,248.4,82.37,5.29
703,289.44,251.05,78.58,4.44
783,287.2,249.11,82.53,6.17
718,285.07,245.57,78.04,5.47
755,283.65,244.8,81.27,6.72
723,281.56,241.81,78.63,6.02
779,283.76,243.25,80.65,6.6
704,286.8,242.67,77.74,5.13
756,288.31,239.78,83.14,5.35
680,290.8,239.83,77.56,4.23
749,292.24,239.79,81.18,4.89
710,294.68,242.67,77.18,4.82
767,293.37,248.45,81.79,7.47
690,294.06,250.92,75.35,7.23
744,292.25,248.39,80.24,7.68
662,291.47,252.36,74.13,6.87
734,291.5,253.16,80.46,8.87
673,290.36,250.43,77.77,8.19
726,291.65,248.5,83.11,9.12
673,291.39,250.44,80.95,9.13
763,292.63,248.65,85.63,8.71
706,293.28,249.97,79.4,7.46
737,293.94,253.84,82.52,8.58
720,297.59,260.14,79.21,8.24
752,297.75,255.3,84.23,8.54
692,297.51,259.46,81.5,8.06
739,296.81,260.05,84.82,9.44
701,297.72,261.22,80.33,8.44
751,294.42,256.92,85.83,9.5
701,295.35,257.41,80.93,8.08
765,291.85,254.14,84.77,8.78
724,293.01,250.16,81.24,6.73
796,293.29,246.03,86.01,7.53
760,292.28,248.62,81.07,5.92
818,289.02,249.44,85.57,8.17
759,287.32,250.85,80.95,7.47
845,287.6,248.63,85.01,7.76
769,286.7,252.19,81.71,7.93
818,287.13,250.87,86.09,9.14
755,286.69,248.84,79.23,7.6
795,289.37,251.1,85.23,9.03
730,291.22,251.02,80.95,8.3
786,288.46,248.12,91.33,11.28
735,290.61,247.36,89.11,9.9
799,290.4,249.28,94.67,11.13
718,293.02,247.96,88.09,9.35
765,292.1,247.85,90.43,10.25
730,294.7,249.42,84.29,7.49
789,294.66,250.62,90.25,8.72
731,294.25,248.6,85.49,7.28
825,292.68,246.77,92.47,9.57
760,293.12,247.9,87.68,8.64
828,294.45,248.35,92.44,10.27
781,294.73,245.84,87.3,8.32
824,293.33,241.22,90.5,8.43
764,293.37,242.02,85.19,7.41
816,290.91,242.76,89.22,7.8
769,291.96,246.84,84.45,7.15
815,290.92,245.32,88.08,8.12
715,289.69,245.47,83.85,7.18
787,289.49,243.72,86.78,7.8
